image_x image_y distances
000093.jpg 020746.jpg 0.833325386856356
000093.jpg 020894.jpg 0.7724822650695765
000093.jpg 020963.jpg 0.7017098116215282
000093.jpg 020980.jpg 0.8721785403350509
000093.jpg 020984.jpg 0.7439180867691232
000093.jpg 021068.jpg 0.6122357559427839
000093.jpg 021078.jpg 0.936149908875269
000093.jpg 021086.jpg 0.6982846766425346
000093.jpg 021090.jpg 0.8508479910829546
000093.jpg 021091.jpg 0.8429414200387945
000093.jpg 021124.jpg 0.8806808692212189
000093.jpg 021192.jpg 0.7885037997025378
000093.jpg 021208.jpg 0.8211536129125688
000093.jpg 021218.jpg 0.886837599782935
000093.jpg 021236.jpg 0.7606474265698429
000093.jpg 021260.jpg 0.868460804098811
000093.jpg 021269.jpg 0.7828853340391433
000093.jpg 021312.jpg 0.8549955760027703
000093.jpg 021334.jpg 0.7082288112670732
000093.jpg 021375.jpg 0.7852122963822877
000093.jpg 021399.jpg 0.8062569214643668
000093.jpg 021407.jpg 0.802306949275633
000093.jpg 021423.jpg 0.6742275230557855
000093.jpg 021447.jpg 0.9366715751099116
000093.jpg 021461.jpg 0.7065859607660574
000093.jpg 021552.jpg 0.7316341559656898
000093.jpg 021575.jpg 0.9042222304466423
000093.jpg 021650.jpg 0.8850504851595804
000093.jpg 021652.jpg 0.7354377585913112
000093.jpg 021660.jpg 0.7454714946002681
000093.jpg 021671.jpg 0.7403040064782349
000093.jpg 021715.jpg 0.9067034854112676
000093.jpg 021728.jpg 0.8304935084834545
000093.jpg 021771.jpg 0.8864140951173153
000093.jpg 021826.jpg 0.8063013228570207
000093.jpg 021852.jpg 0.6765332434437908
000093.jpg 021862.jpg 0.8166185516393594
000093.jpg 021952.jpg 0.7849034352514865
000093.jpg 021959.jpg 0.7500474230287433
000093.jpg 021986.jpg 0.7836176586380419
000093.jpg 021996.jpg 0.8014971905571391
000093.jpg 022052.jpg 0.7624152919211487
000093.jpg 022096.jpg 0.8917482034750149
000093.jpg 022097.jpg 0.7517182535003072
000093.jpg 022180.jpg 0.8892388131941322
000093.jpg 022231.jpg 0.7110701761435066
000093.jpg 022244.jpg 0.9310018147965952
000093.jpg 022267.jpg 0.8794082633476774
000093.jpg 022277.jpg 0.8986334933231211
000093.jpg 022305.jpg 0.9629766960502996
000093.jpg 022311.jpg 0.7368285204285492
000093.jpg 022364.jpg 0.8422026191163859
000093.jpg 022407.jpg 0.9353538439269312
000093.jpg 022449.jpg 0.6854065966313073
000093.jpg 022455.jpg 0.8369209097371756
000093.jpg 022470.jpg 0.6504371872215708
000093.jpg 022519.jpg 0.6626100039319966
000093.jpg 022520.jpg 0.8781934351249767
000093.jpg 022540.jpg 0.9511586579515506
000093.jpg 022582.jpg 0.7693500226416108
000093.jpg 022607.jpg 0.7592167275952934
000093.jpg 022608.jpg 0.8893451320552827
000093.jpg 022649.jpg 0.6783697456145511
000093.jpg 022804.jpg 0.7803636947083412
000093.jpg 022805.jpg 0.8884772704623097
000093.jpg 022844.jpg 0.7681849716814307
000093.jpg 022864.jpg 0.8934261778344417
000093.jpg 022884.jpg 0.8202267068655892
000093.jpg 022967.jpg 0.9365851438708903
000093.jpg 022974.jpg 0.7440296046772847
000093.jpg 023038.jpg 0.879818651050688
000093.jpg 023039.jpg 0.880176113582629
000093.jpg 023059.jpg 0.8762218632378468
000093.jpg 023072.jpg 0.8481209168170115
000093.jpg 023093.jpg 0.6795387495753676
000093.jpg 023129.jpg 0.6525114152617848
000093.jpg 023155.jpg 0.8775230720720263
000093.jpg 023174.jpg 0.8776945262597076
000093.jpg 023177.jpg 0.969786793756348
000093.jpg 023186.jpg 0.705299809049671
000093.jpg 023217.jpg 0.8651344363663966
000093.jpg 023228.jpg 0.7365550645975678
000093.jpg 023291.jpg 0.8389710556497494
000093.jpg 023292.jpg 0.7660100674463355
000093.jpg 023295.jpg 0.8724977538513219
000093.jpg 023382.jpg 0.8488963909203749
000093.jpg 023397.jpg 0.7555439402209271
000093.jpg 023400.jpg 0.6864938034139706
000093.jpg 023507.jpg 0.8233829198671285
000093.jpg 023563.jpg 0.9820425559647038
000093.jpg 023570.jpg 0.7293210558481621
000093.jpg 023593.jpg 0.838066546781552
000093.jpg 023650.jpg 0.8141519958726376
000093.jpg 023693.jpg 0.7826720136648853
000093.jpg 023702.jpg 0.7451870541533326
000093.jpg 023720.jpg 0.7885935653178786
000093.jpg 023780.jpg 0.8169037441639426
000093.jpg 023792.jpg 0.7539596588220367
000093.jpg 023803.jpg 0.6883158110972267
000093.jpg 023852.jpg 0.8316960745264804
000093.jpg 023933.jpg 0.8947313200385292
000093.jpg 024016.jpg 0.8052934968616953
000093.jpg 024046.jpg 0.7646650048918686
000093.jpg 024051.jpg 0.8050534981612493
000093.jpg 024201.jpg 0.7294853101951332
000093.jpg 024249.jpg 0.7588892811070131
000093.jpg 024378.jpg 0.8699872388414427
000093.jpg 024428.jpg 0.8944574930116846
000093.jpg 024499.jpg 0.886665311895264
000093.jpg 024564.jpg 0.9161579229443644
000093.jpg 024570.jpg 0.7327109484116223
000093.jpg 024586.jpg 0.7338016058941826
000093.jpg 024596.jpg 0.7846586748532182
000093.jpg 024626.jpg 0.8108580790782256
000093.jpg 024673.jpg 0.6981771623741426
000093.jpg 024701.jpg 0.8913875785498444
000093.jpg 024740.jpg 0.8132615696211618
000093.jpg 024797.jpg 0.8909781767976208
000093.jpg 024819.jpg 0.7927197610708183
000093.jpg 024826.jpg 0.7813478621736828
000093.jpg 024879.jpg 0.8365269244631743
000093.jpg 024941.jpg 0.7823868630223776
000093.jpg 024969.jpg 0.9221920981070975
000093.jpg 025067.jpg 0.8025663983729364
000093.jpg 025186.jpg 0.7396625590099791
000093.jpg 025190.jpg 0.8397828789565722
000093.jpg 025211.jpg 0.972039584288572
000093.jpg 025233.jpg 0.8374122133490849
000093.jpg 025234.jpg 0.90570803539803
000093.jpg 025240.jpg 0.919264544296024
000093.jpg 025256.jpg 0.8458605413919006
000093.jpg 025270.jpg 0.7776446617500146
000093.jpg 025327.jpg 0.7697413017493807
000093.jpg 025338.jpg 0.953184357441735
000093.jpg 025343.jpg 0.7520550974066149
000093.jpg 025378.jpg 0.9219774041627854
000093.jpg 025414.jpg 0.8211721352560267
000093.jpg 025473.jpg 0.9488829403714094
000093.jpg 025518.jpg 0.7686000561292643
000093.jpg 025552.jpg 0.7893933937856772
000093.jpg 025554.jpg 0.7655819081870151
000093.jpg 025577.jpg 0.7328713813120279
000093.jpg 025694.jpg 0.6793031159504329
000093.jpg 025718.jpg 0.8897801578558739
000093.jpg 025831.jpg 0.6949136059018697
000093.jpg 025849.jpg 0.6942437526860733
000093.jpg 025911.jpg 0.6971194397210975
000093.jpg 025916.jpg 0.8439796865701197
000093.jpg 025936.jpg 0.774396986747681
000093.jpg 025953.jpg 0.7714744715561664
000093.jpg 025962.jpg 0.7585319262279048
000093.jpg 025971.jpg 0.8554373597359118
000093.jpg 025979.jpg 0.8415420811788562
000093.jpg 026056.jpg 0.6755835273814816
000093.jpg 026072.jpg 0.7582632058107819
000093.jpg 026080.jpg 0.9755986888181033
000093.jpg 026094.jpg 0.7169378705075001
000093.jpg 026123.jpg 0.8255466524969414
000093.jpg 026154.jpg 0.8385011946363958
000093.jpg 026171.jpg 0.6656503345317559
000093.jpg 026194.jpg 0.743761430959013
000093.jpg 026290.jpg 0.9068932750684985
000093.jpg 026336.jpg 0.8781376893795183
000093.jpg 026384.jpg 0.853445100127213
000093.jpg 026407.jpg 0.803280866003941
000093.jpg 026470.jpg 0.8607215783265689
000093.jpg 026506.jpg 0.8315441809227752
000093.jpg 026520.jpg 0.751418685072943
000093.jpg 026552.jpg 0.8560491470383623
000093.jpg 026564.jpg 0.7448056508666114
000093.jpg 026578.jpg 0.853510333740959
000093.jpg 026627.jpg 0.7122009369076886
000093.jpg 026631.jpg 0.7681095155491239
000093.jpg 026657.jpg 0.7397586903614769
000093.jpg 026674.jpg 0.7892277611026063
000093.jpg 026753.jpg 0.9648242055321262
000093.jpg 026778.jpg 0.6832004562291952
000093.jpg 026806.jpg 0.7971504923878815
000093.jpg 026832.jpg 0.6628242000785526
000093.jpg 026874.jpg 0.8041927838090207
000093.jpg 026894.jpg 0.7204509115516651
000093.jpg 026918.jpg 0.8754189901390214
000093.jpg 027004.jpg 0.7474747742873797
000093.jpg 027049.jpg 0.874210434962371
000093.jpg 027161.jpg 0.7097001627561859
000093.jpg 027184.jpg 0.833855107788199
000093.jpg 027258.jpg 0.7423980427623768
000093.jpg 027299.jpg 0.7365521146999932
000093.jpg 027300.jpg 0.7595996490988443
000093.jpg 027306.jpg 0.897061265668093
000093.jpg 027313.jpg 0.7448003238887627
000093.jpg 027351.jpg 0.7647803772452654
000093.jpg 027386.jpg 0.9205822439988061
000093.jpg 027487.jpg 0.8022034139228637
000093.jpg 027509.jpg 0.8800951987111677
000093.jpg 027530.jpg 0.7526591966414362
000093.jpg 027534.jpg 0.9166388784354824
000093.jpg 027589.jpg 0.9480762426793682
000093.jpg 027646.jpg 0.8479824125164857
000093.jpg 027718.jpg 0.7172477641165287
000093.jpg 027719.jpg 0.6785445374246177
000093.jpg 027779.jpg 0.8519524027302373
000093.jpg 027821.jpg 0.7015917157430419
000093.jpg 027836.jpg 0.6677703152010387
000093.jpg 027952.jpg 0.7085164982851206
000093.jpg 028066.jpg 0.6933793480929961
000093.jpg 028110.jpg 0.7421996699892838
000093.jpg 028117.jpg 0.7733893455897
000093.jpg 028125.jpg 0.6577719990776791
000093.jpg 028138.jpg 0.7204363922797756
000093.jpg 028208.jpg 0.7388418724077213
000093.jpg 028212.jpg 0.7295230040761768
000093.jpg 028235.jpg 0.6461214019205774
000093.jpg 028243.jpg 0.6394289229146927
000093.jpg 028285.jpg 0.7637977194300262
000093.jpg 028307.jpg 0.7374511735099638
000093.jpg 028318.jpg 0.9089349563222817
000093.jpg 028346.jpg 0.8499384929541779
000093.jpg 028396.jpg 0.7164461167950649
000093.jpg 028408.jpg 0.7392061246783358
000093.jpg 028423.jpg 0.8293847320370168
000093.jpg 028462.jpg 0.823014018990965
000093.jpg 028586.jpg 0.7247559910634026
000093.jpg 028595.jpg 0.7638823636942322
000093.jpg 028608.jpg 0.7550460080733429
000093.jpg 028636.jpg 0.685359383292605
000093.jpg 028642.jpg 0.8911469783425396
000093.jpg 028643.jpg 0.8293690148426524
000093.jpg 028688.jpg 0.7654133963129576
000093.jpg 028697.jpg 0.7528090282065266
000093.jpg 028700.jpg 0.9812677910207768
000093.jpg 028789.jpg 0.8436069563611889
000093.jpg 028810.jpg 0.7935992286609007
000093.jpg 028823.jpg 0.7297029259116115
000093.jpg 028825.jpg 0.7654170837351237
000093.jpg 028866.jpg 0.7741068165771776
000093.jpg 028881.jpg 0.7673223085970281
000093.jpg 028882.jpg 0.8749961481769837
000093.jpg 028895.jpg 1.0026874875296896
000093.jpg 028979.jpg 0.7402543216630276
000093.jpg 029038.jpg 0.6325163718074697
000093.jpg 029040.jpg 0.634229690651515
000093.jpg 029065.jpg 1.000736757625539
000093.jpg 029068.jpg 0.8272175132417171
000093.jpg 029076.jpg 0.7019992588219203
000093.jpg 029091.jpg 0.9557024484237594
000093.jpg 029117.jpg 0.8870362170370679
000093.jpg 029131.jpg 0.6527578396046033
000093.jpg 029143.jpg 0.8046959573764505
000093.jpg 029188.jpg 0.7750435127874011
000093.jpg 029189.jpg 0.6622419247939378
000093.jpg 029194.jpg 0.9260750230001961
000093.jpg 029198.jpg 0.9305517360735163
000093.jpg 029205.jpg 0.8273963595553767
000093.jpg 029301.jpg 0.8284282039719262
000093.jpg 029312.jpg 0.735186483757795
000093.jpg 029348.jpg 0.9217938198532458
000093.jpg 029365.jpg 0.8814433379597987
000093.jpg 029382.jpg 0.8127147410557306
000093.jpg 029511.jpg 0.7773897395038754
000093.jpg 029658.jpg 0.7151552935685593
000093.jpg 029659.jpg 1.0337588665560187
000093.jpg 029676.jpg 0.7756869756383195
000093.jpg 029691.jpg 0.6326826442793718
000093.jpg 029736.jpg 0.8268878989289593
000093.jpg 029744.jpg 0.6981115915033956
000093.jpg 029762.jpg 0.739341005987407
000093.jpg 029772.jpg 0.851407598237687
000093.jpg 029782.jpg 0.8737734892357671
000093.jpg 029843.jpg 0.7189063875234758
000093.jpg 029883.jpg 0.9494234147328118
000093.jpg 029885.jpg 0.6470692474409059
000093.jpg 029927.jpg 0.8817316634422452
000093.jpg 029928.jpg 0.9993086228599319
000093.jpg 029945.jpg 0.7679433023260055
000093.jpg 029946.jpg 0.8263162391369545
000093.jpg 030035.jpg 0.931590346178875
000093.jpg 030042.jpg 0.7318189874929462
000093.jpg 030076.jpg 0.7786726428466114
000093.jpg 030146.jpg 0.6752529890604075
000093.jpg 030172.jpg 0.7771056046669895
000093.jpg 030189.jpg 0.7378928554219396
000093.jpg 030228.jpg 0.708239913403137
000093.jpg 030238.jpg 0.7568069712547751
000093.jpg 030251.jpg 0.8955138056286589
000093.jpg 030311.jpg 0.66445210362192
000093.jpg 030328.jpg 0.73274934347011
000093.jpg 030342.jpg 0.8461841546675347
000093.jpg 030354.jpg 0.9792546697938372
000093.jpg 030355.jpg 0.7141913699993434
000093.jpg 030394.jpg 0.6992732081984423
000093.jpg 030396.jpg 0.8208570602259283
000093.jpg 030420.jpg 0.6806965854145751
000093.jpg 030450.jpg 0.627709838391456
000093.jpg 030501.jpg 0.7996798405127408
000093.jpg 030507.jpg 0.9030612349010473
000093.jpg 030535.jpg 0.9889873313550319
000093.jpg 030636.jpg 0.8583536570529975
000093.jpg 030694.jpg 0.7372565059152617
000093.jpg 030755.jpg 0.7552743613514755
000093.jpg 030783.jpg 0.7939584789905332
000093.jpg 030806.jpg 0.8669734059249643
000093.jpg 030862.jpg 0.7572559410985439
000093.jpg 030941.jpg 0.8973310995558634
000093.jpg 030956.jpg 0.7894407215908251
000093.jpg 030965.jpg 0.6882579655077486
000093.jpg 030991.jpg 0.8238464663447678
000093.jpg 031029.jpg 0.8129889177133167
000093.jpg 031079.jpg 0.7890527081095557
000093.jpg 031146.jpg 0.8645346647098798
000093.jpg 031182.jpg 0.8313631202374099
000093.jpg 031222.jpg 0.9607739262684621
000093.jpg 031254.jpg 0.7324951689830274
000093.jpg 031361.jpg 0.7225729604129782
000093.jpg 031367.jpg 0.9481262114898497
000093.jpg 031394.jpg 0.9559916602471833
000093.jpg 031410.jpg 0.5858960820841661
000093.jpg 031459.jpg 0.7411553632483445
000093.jpg 031461.jpg 0.8979322298047481
000093.jpg 031464.jpg 0.837356635639794
000093.jpg 031477.jpg 0.7342080234494733
000093.jpg 031498.jpg 0.8216014510098335
000093.jpg 031527.jpg 0.862333862384253
000093.jpg 031537.jpg 0.880256892661356
000093.jpg 031544.jpg 0.9001465090469215
000093.jpg 031559.jpg 0.8191771949051948
000093.jpg 031572.jpg 0.8799955723417795
000093.jpg 031706.jpg 0.8382248575998975
000093.jpg 031724.jpg 0.9809970112886143
000093.jpg 031730.jpg 0.8194934097056574
000093.jpg 031787.jpg 0.8607499832198088
000093.jpg 031862.jpg 0.7351986027804129
000093.jpg 031875.jpg 0.8720045247753287
000093.jpg 031912.jpg 0.8419825000978465
000093.jpg 031917.jpg 0.9062374837417378
000093.jpg 031925.jpg 0.8558976850271779
000093.jpg 031936.jpg 0.7834264537788915
000093.jpg 032060.jpg 0.7076256683980368
000093.jpg 032073.jpg 0.6849444240504885
000093.jpg 032127.jpg 0.7774112182359669
000093.jpg 032153.jpg 0.725134707408536
000093.jpg 032177.jpg 0.7794618328118287
000093.jpg 032258.jpg 0.8146005679671487
000093.jpg 032301.jpg 0.720139898424371
